id,國家,統計日期,疫苗廠牌,第一劑累計接種人次,第二劑累計接種人次,追加劑累計接種人次,加強劑累計接種人次,第2次追加劑,第2次加強劑,總共累計接種人次
1939,Taiwan,2021-08-29,Oxford/AstraZeneca,5947862,582600,0,0,0,0,6530462
1938,Taiwan,2021-08-30,ALL,10028069,900651,0,0,0,0,10928720
1937,Taiwan,2021-08-30,高端,648678,0,0,0,0,0,648678
1936,Taiwan,2021-08-30,Moderna,3419973,303416,0,0,0,0,3723389
1935,Taiwan,2021-08-30,Oxford/AstraZeneca,5959418,597235,0,0,0,0,6556653
1934,Taiwan,2021-08-31,ALL,10038004,920962,0,0,0,0,10958966
1933,Taiwan,2021-08-31,高端,650830,0,0,0,0,0,650830
1932,Taiwan,2021-08-31,Moderna,3421895,310533,0,0,0,0,3732428
1931,Taiwan,2021-08-31,Oxford/AstraZeneca,5965279,610429,0,0,0,0,6575708
1930,Taiwan,2021-09-01,ALL,10046132,936339,0,0,0,0,10982471
1929,Taiwan,2021-09-01,高端,651935,0,0,0,0,0,651935
1928,Taiwan,2021-09-01,Moderna,3424172,316985,0,0,0,0,3741157
1927,Taiwan,2021-09-01,Oxford/AstraZeneca,5970025,619354,0,0,0,0,6589379
1926,Taiwan,2021-09-02,ALL,10051070,953170,0,0,0,0,11004240
1925,Taiwan,2021-09-02,高端,652957,0,0,0,0,0,652957
1924,Taiwan,2021-09-02,Moderna,3426891,323784,0,0,0,0,3750675
1923,Taiwan,2021-09-02,Oxford/AstraZeneca,5971222,629386,0,0,0,0,6600608
1922,Taiwan,2021-09-03,ALL,10272559,971041,0,0,0,0,11243600
1921,Taiwan,2021-09-03,高端,654284,0,0,0,0,0,654284
1920,Taiwan,2021-09-03,Moderna,3428956,329127,0,0,0,0,3758083
1919,Taiwan,2021-09-03,Oxford/AstraZeneca,6189319,641914,0,0,0,0,6831233
1918,Taiwan,2021-09-05,ALL,10399097,981871,0,0,0,0,11380968
1917,Taiwan,2021-09-05,高端,661806,0,0,0,0,0,661806
1916,Taiwan,2021-09-05,Moderna,3428742,333270,0,0,0,0,3762012
1915,Taiwan,2021-09-05,Oxford/AstraZeneca,6308549,648601,0,0,0,0,6957150
1914,Taiwan,2021-09-06,ALL,10468680,987679,0,0,0,0,11456359
1913,Taiwan,2021-09-06,高端,677175,0,0,0,0,0,677175
1912,Taiwan,2021-09-06,Moderna,3429608,334782,0,0,0,0,3764390
1911,Taiwan,2021-09-06,Oxford/AstraZeneca,6361897,652897,0,0,0,0,7014794
1910,Taiwan,2021-09-07,ALL,10552459,996147,0,0,0,0,11548606
1909,Taiwan,2021-09-07,高端,685027,0,0,0,0,0,685027
1908,Taiwan,2021-09-07,Moderna,3430346,336071,0,0,0,0,3766417
1907,Taiwan,2021-09-07,Oxford/AstraZeneca,6437086,660076,0,0,0,0,7097162
1906,Taiwan,2021-09-08,ALL,10652241,1008442,0,0,0,0,11660683
1905,Taiwan,2021-09-08,高端,693482,0,0,0,0,0,693482
1904,Taiwan,2021-09-08,Moderna,3431422,337977,0,0,0,0,3769399
1903,Taiwan,2021-09-08,Oxford/AstraZeneca,6527337,670465,0,0,0,0,7197802
1902,Taiwan,2021-09-09,ALL,10941158,1020520,0,0,0,0,11961678
1901,Taiwan,2021-09-09,高端,700443,0,0,0,0,0,700443
1900,Taiwan,2021-09-09,Moderna,3432226,339688,0,0,0,0,3771914
1899,Taiwan,2021-09-09,Oxford/AstraZeneca,6808489,680832,0,0,0,0,7489321
1898,Taiwan,2021-09-10,ALL,11263210,1038345,0,0,0,0,12301555
1897,Taiwan,2021-09-10,高端,709315,0,0,0,0,0,709315
1896,Taiwan,2021-09-10,Moderna,3433805,344386,0,0,0,0,3778191
1895,Taiwan,2021-09-10,Oxford/AstraZeneca,7120090,693959,0,0,0,0,7814049
1894,Taiwan,2021-09-12,ALL,11416544,1046648,0,0,0,0,12463192
1893,Taiwan,2021-09-12,高端,716280,0,0,0,0,0,716280
1892,Taiwan,2021-09-12,Moderna,3434219,345690,0,0,0,0,3779909
1891,Taiwan,2021-09-12,Oxford/AstraZeneca,7266045,700958,0,0,0,0,7967003
1890,Taiwan,2021-09-13,ALL,11433445,1054651,0,0,0,0,12488096
1889,Taiwan,2021-09-13,高端,718191,0,0,0,0,0,718191
1888,Taiwan,2021-09-13,Moderna,3435213,351399,0,0,0,0,3786612
1887,Taiwan,2021-09-13,Oxford/AstraZeneca,7280041,703252,0,0,0,0,7983293
1886,Taiwan,2021-09-14,ALL,11442116,1062546,0,0,0,0,12504662
1885,Taiwan,2021-09-14,高端,719167,0,0,0,0,0,719167
1884,Taiwan,2021-09-14,Moderna,3436634,357253,0,0,0,0,3793887
1883,Taiwan,2021-09-14,Oxford/AstraZeneca,7286315,705293,0,0,0,0,7991608
1882,Taiwan,2021-09-15,ALL,11483332,1225096,0,0,0,0,12708428
1881,Taiwan,2021-09-15,高端,720012,0,0,0,0,0,720012
1880,Taiwan,2021-09-15,Moderna,3437159,359858,0,0,0,0,3797017
1879,Taiwan,2021-09-15,Oxford/AstraZeneca,7326161,865238,0,0,0,0,8191399
1878,Taiwan,2021-09-16,ALL,11536036,1402062,0,0,0,0,12938098
1877,Taiwan,2021-09-16,高端,720488,0,0,0,0,0,720488
1876,Taiwan,2021-09-16,Moderna,3437924,363093,0,0,0,0,3801017
1875,Taiwan,2021-09-16,Oxford/AstraZeneca,7377624,1038969,0,0,0,0,8416593
1874,Taiwan,2021-09-17,ALL,11593038,1578805,0,0,0,0,13171843
1873,Taiwan,2021-09-17,高端,720916,0,0,0,0,0,720916
1872,Taiwan,2021-09-17,Moderna,3438615,366662,0,0,0,0,3805277
1871,Taiwan,2021-09-17,Oxford/AstraZeneca,7433507,1212143,0,0,0,0,8645650
1870,Taiwan,2021-09-21,ALL,11689760,1715597,0,0,0,0,13405357
1869,Taiwan,2021-09-21,高端,721914,266,0,0,0,0,722180
1868,Taiwan,2021-09-21,Moderna,3438912,368337,0,0,0,0,3807249
1867,Taiwan,2021-09-21,Oxford/AstraZeneca,7528934,1346994,0,0,0,0,8875928
1866,Taiwan,2021-09-22,ALL,11763739,1826028,0,0,0,0,13589767
1865,Taiwan,2021-09-22,BNT,8822,0,0,0,0,0,8822
1864,Taiwan,2021-09-22,高端,722442,766,0,0,0,0,723208
1863,Taiwan,2021-09-22,Moderna,3439680,392009,0,0,0,0,3831689
1862,Taiwan,2021-09-22,Oxford/AstraZeneca,7592795,1433253,0,0,0,0,9026048
1861,Taiwan,2021-09-23,ALL,11912534,1943932,0,0,0,0,13856466
1860,Taiwan,2021-09-23,BNT,99500,0,0,0,0,0,99500
1859,Taiwan,2021-09-23,高端,722616,1193,0,0,0,0,723809
1858,Taiwan,2021-09-23,Moderna,3441102,432218,0,0,0,0,3873320
1857,Taiwan,2021-09-23,Oxford/AstraZeneca,7649316,1510521,0,0,0,0,9159837
1856,Taiwan,2021-09-24,ALL,12075243,2067218,0,0,0,0,14142461
1855,Taiwan,2021-09-24,BNT,251312,0,0,0,0,0,251312
1854,Taiwan,2021-09-24,高端,722802,1732,0,0,0,0,724534
1853,Taiwan,2021-09-24,Moderna,3443349,515400,0,0,0,0,3958749
1852,Taiwan,2021-09-24,Oxford/AstraZeneca,7657780,1550086,0,0,0,0,9207866
1851,Taiwan,2021-09-26,ALL,12278191,2151885,0,0,0,0,14430076
1850,Taiwan,2021-09-26,BNT,447626,0,0,0,0,0,447626
1849,Taiwan,2021-09-26,高端,722884,1982,0,0,0,0,724866
1848,Taiwan,2021-09-26,Moderna,3444206,569345,0,0,0,0,4013551
1847,Taiwan,2021-09-26,Oxford/AstraZeneca,7663475,1580558,0,0,0,0,9244033
1846,Taiwan,2021-09-27,ALL,12551676,2211654,0,0,0,0,14763330
1845,Taiwan,2021-09-27,BNT,717240,0,0,0,0,0,717240
1844,Taiwan,2021-09-27,高端,723269,14863,0,0,0,0,738132
1843,Taiwan,2021-09-27,Moderna,3444831,600414,0,0,0,0,4045245
1842,Taiwan,2021-09-27,Oxford/AstraZeneca,7666336,1596377,0,0,0,0,9262713
1841,Taiwan,2021-09-28,ALL,12812763,2278518,0,0,0,0,15091281
1840,Taiwan,2021-09-28,BNT,973368,0,0,0,0,0,973368
1839,Taiwan,2021-09-28,高端,723890,28064,0,0,0,0,751954
1838,Taiwan,2021-09-28,Moderna,3445777,634600,0,0,0,0,4080377
1837,Taiwan,2021-09-28,Oxford/AstraZeneca,7669728,1615854,0,0,0,0,9285582
1836,Taiwan,2021-09-29,ALL,13065648,2375773,0,0,0,0,15441421
1835,Taiwan,2021-09-29,BNT,1220550,0,0,0,0,0,1220550
1834,Taiwan,2021-09-29,高端,724365,39978,0,0,0,0,764343
1833,Taiwan,2021-09-29,Moderna,3446761,702501,0,0,0,0,4149262
1832,Taiwan,2021-09-29,Oxford/AstraZeneca,7673972,1633294,0,0,0,0,9307266
1831,Taiwan,2021-09-30,ALL,13243149,2637740,0,0,0,0,15880889
1830,Taiwan,2021-09-30,BNT,1392515,0,0,0,0,0,1392515
1829,Taiwan,2021-09-30,高端,725675,217170,0,0,0,0,942845
1828,Taiwan,2021-09-30,Moderna,3447615,770815,0,0,0,0,4218430
1827,Taiwan,2021-09-30,Oxford/AstraZeneca,7677344,1649755,0,0,0,0,9327099
1826,Taiwan,2021-10-01,ALL,13424778,2852420,0,0,0,0,16277198
1825,Taiwan,2021-10-01,BNT,1568125,0,0,0,0,0,1568125
1824,Taiwan,2021-10-01,高端,728381,368740,0,0,0,0,1097121
1823,Taiwan,2021-10-01,Moderna,3449308,824050,0,0,0,0,4273358
1822,Taiwan,2021-10-01,Oxford/AstraZeneca,7678964,1659630,0,0,0,0,9338594
1821,Taiwan,2021-10-03,ALL,13477691,3081268,0,0,0,0,16558959
1820,Taiwan,2021-10-03,BNT,1616059,0,0,0,0,0,1616059
1819,Taiwan,2021-10-03,高端,730545,488660,0,0,0,0,1219205
1818,Taiwan,2021-10-03,Moderna,3450595,924895,0,0,0,0,4375490
1817,Taiwan,2021-10-03,Oxford/AstraZeneca,7680492,1667713,0,0,0,0,9348205
1816,Taiwan,2021-10-04,ALL,13524914,3295676,0,0,0,0,16820590
1815,Taiwan,2021-10-04,BNT,1657264,0,0,0,0,0,1657264
1814,Taiwan,2021-10-04,高端,731916,503003,0,0,0,0,1234919
1813,Taiwan,2021-10-04,Moderna,3452632,1110163,0,0,0,0,4562795
1812,Taiwan,2021-10-04,Oxford/AstraZeneca,7683102,1682510,0,0,0,0,9365612
1811,Taiwan,2021-10-05,ALL,13577317,3444000,0,0,0,0,17021317
1810,Taiwan,2021-10-05,BNT,1704346,0,0,0,0,0,1704346
1809,Taiwan,2021-10-05,高端,732980,508475,0,0,0,0,1241455
1808,Taiwan,2021-10-05,Moderna,3453909,1237008,0,0,0,0,4690917
1807,Taiwan,2021-10-05,Oxford/AstraZeneca,7686082,1698517,0,0,0,0,9384599
1806,Taiwan,2021-10-06,ALL,13616764,3601681,0,0,0,0,17218445
1805,Taiwan,2021-10-06,BNT,1735231,296,0,0,0,0,1735527
1804,Taiwan,2021-10-06,高端,734679,516165,0,0,0,0,1250844
1803,Taiwan,2021-10-06,Moderna,3455254,1322166,0,0,0,0,4777420
1802,Taiwan,2021-10-06,Oxford/AstraZeneca,7691600,1763054,0,0,0,0,9454654
1801,Taiwan,2021-10-07,ALL,13666555,3875036,0,0,0,0,17541591
1800,Taiwan,2021-10-07,BNT,1772017,241,0,0,0,0,1772258
1799,Taiwan,2021-10-07,高端,736197,526412,0,0,0,0,1262609
1798,Taiwan,2021-10-07,Moderna,3456481,1371014,0,0,0,0,4827495
1797,Taiwan,2021-10-07,Oxford/AstraZeneca,7701860,1977369,0,0,0,0,9679229
1796,Taiwan,2021-10-08,ALL,13711680,4175785,0,0,0,0,17887465
1795,Taiwan,2021-10-08,BNT,1803768,258,0,0,0,0,1804026
1794,Taiwan,2021-10-08,高端,737943,536162,0,0,0,0,1274105
1793,Taiwan,2021-10-08,Moderna,3457461,1410493,0,0,0,0,4867954
1792,Taiwan,2021-10-08,Oxford/AstraZeneca,7712508,2228872,0,0,0,0,9941380
1791,Taiwan,2021-10-11,ALL,13759882,4480974,0,0,0,0,18240856
1790,Taiwan,2021-10-11,BNT,1837372,142,0,0,0,0,1837514
1789,Taiwan,2021-10-11,高端,739652,555181,0,0,0,0,1294833
1788,Taiwan,2021-10-11,Moderna,3458281,1470706,0,0,0,0,4928987
1787,Taiwan,2021-10-11,Oxford/AstraZeneca,7724577,2454945,0,0,0,0,10179522
1786,Taiwan,2021-10-12,ALL,13797381,4699975,0,0,0,0,18497356
1785,Taiwan,2021-10-12,BNT,1865310,135,0,0,0,0,1865445
1784,Taiwan,2021-10-12,高端,741979,592208,0,0,0,0,1334187
1783,Taiwan,2021-10-12,Moderna,3458974,1494099,0,0,0,0,4953073
1782,Taiwan,2021-10-12,Oxford/AstraZeneca,7731118,2613533,0,0,0,0,10344651
1781,Taiwan,2021-10-13,ALL,13980025,4786705,0,0,0,0,18766730
1780,Taiwan,2021-10-13,BNT,2042544,90,0,0,0,0,2042634
1779,Taiwan,2021-10-13,高端,743184,598959,0,0,0,0,1342143
1778,Taiwan,2021-10-13,Moderna,3459609,1526190,0,0,0,0,4985799
1777,Taiwan,2021-10-13,Oxford/AstraZeneca,7734688,2661466,0,0,0,0,10396154
1776,Taiwan,2021-10-14,ALL,14152139,4873883,0,0,0,0,19026022
1775,Taiwan,2021-10-14,BNT,2209983,104,0,0,0,0,2210087
1774,Taiwan,2021-10-14,高端,744240,601544,0,0,0,0,1345784
1773,Taiwan,2021-10-14,Moderna,3460409,1591710,0,0,0,0,5052119
1772,Taiwan,2021-10-14,Oxford/AstraZeneca,7737507,2680525,0,0,0,0,10418032
1771,Taiwan,2021-10-15,ALL,14395967,5039052,0,0,0,0,19435019
1770,Taiwan,2021-10-15,BNT,2446204,116,0,0,0,0,2446320
1769,Taiwan,2021-10-15,高端,745754,603996,0,0,0,0,1349750
1768,Taiwan,2021-10-15,Moderna,3461403,1646266,0,0,0,0,5107669
1767,Taiwan,2021-10-15,Oxford/AstraZeneca,7742606,2788674,0,0,0,0,10531280
1766,Taiwan,2021-10-17,ALL,14620207,5205476,0,0,0,0,19825683
1765,Taiwan,2021-10-17,BNT,2666060,114,0,0,0,0,2666174
1764,Taiwan,2021-10-17,高端,746452,605188,0,0,0,0,1351640
1763,Taiwan,2021-10-17,Moderna,3461754,1710864,0,0,0,0,5172618
1762,Taiwan,2021-10-17,Oxford/AstraZeneca,7745941,2889310,0,0,0,0,10635251
1761,Taiwan,2021-10-18,ALL,14877506,5327453,0,0,0,0,20204959
1760,Taiwan,2021-10-18,BNT,2918098,115,0,0,0,0,2918213
1759,Taiwan,2021-10-18,高端,747470,607084,0,0,0,0,1354554
1758,Taiwan,2021-10-18,Moderna,3462156,1730278,0,0,0,0,5192434
1757,Taiwan,2021-10-18,Oxford/AstraZeneca,7749782,2989976,0,0,0,0,10739758
1756,Taiwan,2021-10-19,ALL,15063365,5478056,0,0,0,0,20541421
1755,Taiwan,2021-10-19,BNT,3098530,118,0,0,0,0,3098648
1754,Taiwan,2021-10-19,高端,748393,608706,0,0,0,0,1357099
1753,Taiwan,2021-10-19,Moderna,3462678,1738734,0,0,0,0,5201412
1752,Taiwan,2021-10-19,Oxford/AstraZeneca,7753764,3130498,0,0,0,0,10884262
1751,Taiwan,2021-10-20,ALL,15229608,5691387,0,0,0,0,20920995
1750,Taiwan,2021-10-20,BNT,3258662,125,0,0,0,0,3258787
1749,Taiwan,2021-10-20,高端,749363,610008,0,0,0,0,1359371
1748,Taiwan,2021-10-20,Moderna,3463112,1749534,0,0,0,0,5212646
1747,Taiwan,2021-10-20,Oxford/AstraZeneca,7758471,3331720,0,0,0,0,11090191
1746,Taiwan,2021-10-21,ALL,15353595,5911192,0,0,0,0,21264787
1745,Taiwan,2021-10-21,BNT,3376002,125,0,0,0,0,3376127
1744,Taiwan,2021-10-21,高端,750776,611748,0,0,0,0,1362524
1743,Taiwan,2021-10-21,Moderna,3463729,1761294,0,0,0,0,5225023
1742,Taiwan,2021-10-21,Oxford/AstraZeneca,7763088,3538025,0,0,0,0,11301113
1741,Taiwan,2021-10-22,ALL,15555520,6161500,0,0,0,0,21717020
1740,Taiwan,2021-10-22,BNT,3572445,125,0,0,0,0,3572570
1739,Taiwan,2021-10-22,高端,752072,613617,0,0,0,0,1365689
1738,Taiwan,2021-10-22,Moderna,3465513,1921637,0,0,0,0,5387150
1737,Taiwan,2021-10-22,Oxford/AstraZeneca,7765490,3626121,0,0,0,0,11391611
1736,Taiwan,2021-10-24,ALL,15865789,6417482,0,0,0,0,22283271
1735,Taiwan,2021-10-24,BNT,3879329,138,0,0,0,0,3879467
1734,Taiwan,2021-10-24,高端,752654,614535,0,0,0,0,1367189
1733,Taiwan,2021-10-24,Moderna,3466259,2032620,0,0,0,0,5498879
1732,Taiwan,2021-10-24,Oxford/AstraZeneca,7767547,3770189,0,0,0,0,11537736
1731,Taiwan,2021-10-25,ALL,16105123,6678571,0,0,0,0,22783694
1730,Taiwan,2021-10-25,BNT,4112873,139,0,0,0,0,4113012
1729,Taiwan,2021-10-25,高端,753943,615696,0,0,0,0,1369639
1728,Taiwan,2021-10-25,Moderna,3467485,2158458,0,0,0,0,5625943
1727,Taiwan,2021-10-25,Oxford/AstraZeneca,7770822,3904278,0,0,0,0,11675100
1726,Taiwan,2021-10-26,ALL,16281201,6936428,0,0,0,0,23217629
1725,Taiwan,2021-10-26,BNT,4283177,142,0,0,0,0,4283319
1724,Taiwan,2021-10-26,高端,754809,617187,0,0,0,0,1371996
1723,Taiwan,2021-10-26,Moderna,3469066,2281569,0,0,0,0,5750635
1722,Taiwan,2021-10-26,Oxford/AstraZeneca,7774149,4037530,0,0,0,0,11811679
1721,Taiwan,2021-10-27,ALL,16404793,7232357,0,0,0,0,23637150
1720,Taiwan,2021-10-27,BNT,4401029,147,0,0,0,0,4401176
1719,Taiwan,2021-10-27,高端,755775,618543,0,0,0,0,1374318
1718,Taiwan,2021-10-27,Moderna,3470934,2383549,0,0,0,0,5854483
1717,Taiwan,2021-10-27,Oxford/AstraZeneca,7777055,4230118,0,0,0,0,12007173
1716,Taiwan,2021-10-28,ALL,16656545,7392189,0,0,0,0,24048734
1715,Taiwan,2021-10-28,BNT,4645447,158,0,0,0,0,4645605
1714,Taiwan,2021-10-28,高端,759419,622935,0,0,0,0,1382354
1713,Taiwan,2021-10-28,Moderna,3472239,2447670,0,0,0,0,5919909
1712,Taiwan,2021-10-28,Oxford/AstraZeneca,7779440,4321426,0,0,0,0,12100866
1711,Taiwan,2021-10-29,ALL,16951012,7530062,0,0,0,0,24481074
1710,Taiwan,2021-10-29,BNT,4935179,168,0,0,0,0,4935347
1709,Taiwan,2021-10-29,高端,760810,624806,0,0,0,0,1385616
1708,Taiwan,2021-10-29,Moderna,3473515,2503369,0,0,0,0,5976884
1707,Taiwan,2021-10-29,Oxford/AstraZeneca,7781508,4401719,0,0,0,0,12183227
1706,Taiwan,2021-10-31,ALL,17214718,7655432,0,0,0,0,24870150
1705,Taiwan,2021-10-31,BNT,5195285,208,0,0,0,0,5195493
1704,Taiwan,2021-10-31,高端,761690,626065,0,0,0,0,1387755
1703,Taiwan,2021-10-31,Moderna,3474456,2562006,0,0,0,0,6036462
1702,Taiwan,2021-10-31,Oxford/AstraZeneca,7783287,4467153,0,0,0,0,12250440
1701,Taiwan,2021-11-01,ALL,17286000,7896013,0,0,0,0,25182013
1700,Taiwan,2021-11-01,BNT,5262184,270,0,0,0,0,5262454
1699,Taiwan,2021-11-01,高端,762649,627962,0,0,0,0,1390611
1698,Taiwan,2021-11-01,Moderna,3476785,2665020,0,0,0,0,6141805
1697,Taiwan,2021-11-01,Oxford/AstraZeneca,7784382,4602761,0,0,0,0,12387143
1696,Taiwan,2021-11-02,ALL,17331396,8154873,0,0,0,0,25486269
1695,Taiwan,2021-11-02,BNT,5301691,251,0,0,0,0,5301942
1694,Taiwan,2021-11-02,高端,763687,629924,0,0,0,0,1393611
1693,Taiwan,2021-11-02,Moderna,3479502,2742837,0,0,0,0,6222339
1692,Taiwan,2021-11-02,Oxford/AstraZeneca,7786516,4781861,0,0,0,0,12568377
1691,Taiwan,2021-11-03,ALL,17384932,8393132,0,0,0,0,25778064
1690,Taiwan,2021-11-03,BNT,5349131,265,0,0,0,0,5349396
1689,Taiwan,2021-11-03,高端,764462,631313,0,0,0,0,1395775
1688,Taiwan,2021-11-03,Moderna,3482019,2800555,0,0,0,0,6282574
1687,Taiwan,2021-11-03,Oxford/AstraZeneca,7789320,4960999,0,0,0,0,12750319
1686,Taiwan,2021-11-04,ALL,17399450,8451790,0,0,0,0,25851240
1685,Taiwan,2021-11-04,BNT,5362254,285,0,0,0,0,5362539
1684,Taiwan,2021-11-04,高端,762855,629750,0,0,0,0,1392605
1683,Taiwan,2021-11-04,Moderna,3484041,2833278,0,0,0,0,6317319
1682,Taiwan,2021-11-04,Oxford/AstraZeneca,7790300,4988477,0,0,0,0,12778777
1681,Taiwan,2021-11-05,ALL,17436784,8643466,0,0,0,0,26080250
1680,Taiwan,2021-11-05,BNT,5386990,91600,0,0,0,0,5478590
1679,Taiwan,2021-11-05,高端,764173,631610,0,0,0,0,1395783
1678,Taiwan,2021-11-05,Moderna,3486670,2862642,0,0,0,0,6349312
1677,Taiwan,2021-11-05,Oxford/AstraZeneca,7798951,5057614,0,0,0,0,12856565
1676,Taiwan,2021-11-07,ALL,17484037,8797884,0,0,0,0,26281921
1675,Taiwan,2021-11-07,BNT,5410041,158586,0,0,0,0,5568627
1674,Taiwan,2021-11-07,高端,767297,636014,0,0,0,0,1403311
1673,Taiwan,2021-11-07,Moderna,3488134,2879690,0,0,0,0,6367824
1672,Taiwan,2021-11-07,Oxford/AstraZeneca,7818565,5123594,0,0,0,0,12942159
1671,Taiwan,2021-11-08,ALL,17557602,8984964,0,0,0,0,26542566
1670,Taiwan,2021-11-08,BNT,5445301,242921,0,0,0,0,5688222
1669,Taiwan,2021-11-08,高端,767953,637565,0,0,0,0,1405518
1668,Taiwan,2021-11-08,Moderna,3488732,2886926,0,0,0,0,6375658
1667,Taiwan,2021-11-08,Oxford/AstraZeneca,7855616,5217552,0,0,0,0,13073168
1666,Taiwan,2021-11-09,ALL,17622921,9145889,0,0,0,0,26768810
1665,Taiwan,2021-11-09,BNT,5481021,314642,0,0,0,0,5795663
1664,Taiwan,2021-11-09,高端,768609,638898,0,0,0,0,1407507
1663,Taiwan,2021-11-09,Moderna,3489392,2905510,0,0,0,0,6394902
1662,Taiwan,2021-11-09,Oxford/AstraZeneca,7883899,5286839,0,0,0,0,13170738
1661,Taiwan,2021-11-10,ALL,17689522,9314904,0,0,0,0,27004426
1660,Taiwan,2021-11-10,BNT,5521773,394232,0,0,0,0,5916005
1659,Taiwan,2021-11-10,高端,769803,640299,0,0,0,0,1410102
1658,Taiwan,2021-11-10,Moderna,3490403,2921042,0,0,0,0,6411445
1657,Taiwan,2021-11-10,Oxford/AstraZeneca,7907543,5359331,0,0,0,0,13266874
1656,Taiwan,2021-11-11,ALL,17744846,9465419,0,0,0,0,27210265
1655,Taiwan,2021-11-11,BNT,5553751,465400,0,0,0,0,6019151
1654,Taiwan,2021-11-11,高端,770612,641630,0,0,0,0,1412242
1653,Taiwan,2021-11-11,Moderna,3492235,2936084,0,0,0,0,6428319
1652,Taiwan,2021-11-11,Oxford/AstraZeneca,7928248,5422305,0,0,0,0,13350553
1651,Taiwan,2021-11-12,ALL,17808765,9670834,0,0,0,0,27479599
1650,Taiwan,2021-11-12,BNT,5591878,569593,0,0,0,0,6161471
1649,Taiwan,2021-11-12,高端,771246,643570,0,0,0,0,1414816
1648,Taiwan,2021-11-12,Moderna,3495348,2952238,0,0,0,0,6447586
1647,Taiwan,2021-11-12,Oxford/AstraZeneca,7950293,5505433,0,0,0,0,13455726
1646,Taiwan,2021-11-14,ALL,17851199,9838280,0,0,0,0,27689479
1645,Taiwan,2021-11-14,BNT,5598167,602911,0,0,0,0,6201078
1644,Taiwan,2021-11-14,高端,771579,644787,0,0,0,0,1416366
1643,Taiwan,2021-11-14,Moderna,3528146,3032173,0,0,0,0,6560319
1642,Taiwan,2021-11-14,Oxford/AstraZeneca,7953307,5558409,0,0,0,0,13511716
1641,Taiwan,2021-11-15,ALL,17891819,10035802,0,0,0,0,27927621
1640,Taiwan,2021-11-15,BNT,5602528,659137,0,0,0,0,6261665
1639,Taiwan,2021-11-15,高端,771961,646139,0,0,0,0,1418100
1638,Taiwan,2021-11-15,Moderna,3560481,3104606,0,0,0,0,6665087
1637,Taiwan,2021-11-15,Oxford/AstraZeneca,7956849,5625920,0,0,0,0,13582769
1636,Taiwan,2021-11-16,ALL,17931470,10230076,0,0,0,0,28161546
1635,Taiwan,2021-11-16,BNT,5605542,720154,0,0,0,0,6325696
1634,Taiwan,2021-11-16,高端,772317,647419,0,0,0,0,1419736
1633,Taiwan,2021-11-16,Moderna,3592634,3157266,0,0,0,0,6749900
1632,Taiwan,2021-11-16,Oxford/AstraZeneca,7960977,5705237,0,0,0,0,13666214
1631,Taiwan,2021-11-17,ALL,17961336,10442548,0,0,0,0,28403884
1630,Taiwan,2021-11-17,BNT,5609817,788647,0,0,0,0,6398464
1629,Taiwan,2021-11-17,高端,772681,648631,0,0,0,0,1421312
1628,Taiwan,2021-11-17,Moderna,3611184,3193203,0,0,0,0,6804387
1627,Taiwan,2021-11-17,Oxford/AstraZeneca,7967654,5812067,0,0,0,0,13779721
1626,Taiwan,2021-11-19,ALL,18016118,10970839,0,0,0,0,28986957
1625,Taiwan,2021-11-19,BNT,5618112,943197,0,0,0,0,6561309
1624,Taiwan,2021-11-19,高端,773377,650938,0,0,0,0,1424315
1623,Taiwan,2021-11-19,Moderna,3647006,3241704,0,0,0,0,6888710
1622,Taiwan,2021-11-19,Oxford/AstraZeneca,7977623,6135000,0,0,0,0,14112623
1621,Taiwan,2021-11-21,ALL,18038154,11185145,0,0,0,0,29223299
1620,Taiwan,2021-11-21,BNT,5620672,987808,0,0,0,0,6608480
1619,Taiwan,2021-11-21,高端,773575,651659,0,0,0,0,1425234
1618,Taiwan,2021-11-21,Moderna,3662288,3291901,0,0,0,0,6954189
1617,Taiwan,2021-11-21,Oxford/AstraZeneca,7981619,6253777,0,0,0,0,14235396
1616,Taiwan,2021-11-22,ALL,18064753,11450454,0,0,0,0,29515207
1615,Taiwan,2021-11-22,BNT,5623408,1053788,0,0,0,0,6677196
1614,Taiwan,2021-11-22,高端,774044,652863,0,0,0,0,1426907
1613,Taiwan,2021-11-22,Moderna,3680371,3345308,0,0,0,0,7025679
1612,Taiwan,2021-11-22,Oxford/AstraZeneca,7986930,6398495,0,0,0,0,14385425
1611,Taiwan,2021-11-23,ALL,18087393,11661693,0,0,0,0,29749086
1610,Taiwan,2021-11-23,BNT,5626604,1117238,0,0,0,0,6743842
1609,Taiwan,2021-11-23,高端,774171,653972,0,0,0,0,1428143
1608,Taiwan,2021-11-23,Moderna,3695188,3392237,0,0,0,0,7087425
1607,Taiwan,2021-11-23,Oxford/AstraZeneca,7991430,6498246,0,0,0,0,14489676
1606,Taiwan,2021-11-24,ALL,18109173,11823246,0,0,0,0,29932419
1605,Taiwan,2021-11-24,BNT,5630857,1183931,0,0,0,0,6814788
1604,Taiwan,2021-11-24,高端,774459,655291,0,0,0,0,1429750
1603,Taiwan,2021-11-24,Moderna,3710336,3439110,0,0,0,0,7149446
1602,Taiwan,2021-11-24,Oxford/AstraZeneca,7993521,6544914,0,0,0,0,14538435
1601,Taiwan,2021-11-25,ALL,18136444,12117775,0,0,0,0,30254219
1600,Taiwan,2021-11-25,BNT,5648251,1428462,0,0,0,0,7076713
